time,value_humidity,value_temperature
2025-10-02 17:39:12+00:00,56.35274438017108,17.932799142664226
2025-10-02 17:39:14+00:00,56.37247732811543,17.952755023546842
2025-10-02 17:39:16+00:00,56.39221027605979,17.972710904429455
2025-10-02 17:39:18+00:00,56.33778104531127,17.992666785312068
2025-10-02 17:39:20+00:00,56.31450863764122,17.96992725828398
2025-10-02 17:39:22+00:00,56.33744736272515,17.922383574386885
2025-10-02 17:39:24+00:00,56.36038608780908,17.899999618530273
2025-10-02 17:39:26+00:00,56.38332481289301,17.899999618530273
2025-10-02 17:39:28+00:00,56.3900953247252,17.899999618530273
2025-10-02 17:39:30+00:00,56.35380736786187,17.899999618530273
2025-10-02 17:39:32+00:00,56.31751941099854,17.899999618530273
2025-10-02 17:39:34+00:00,56.35308658313961,17.899999618530273
2025-10-02 17:39:36+00:00,56.34680711672666,17.899999618530273
2025-10-02 17:39:38+00:00,56.34855351995273,17.899999618530273
2025-10-02 17:39:40+00:00,56.38495995993984,17.899999618530273
2025-10-02 17:39:42+00:00,56.35128223229952,17.899999618530273
2025-10-02 17:39:44+00:00,56.3176045046592,17.899999618530273
2025-10-02 17:39:46+00:00,56.32392002017241,17.899999618530273
2025-10-02 17:39:48+00:00,56.37404287731411,17.899999618530273
2025-10-02 17:39:50+00:00,56.44482470394402,17.899999618530273
2025-10-02 17:39:52+00:00,56.48982208068109,17.899999618530273
2025-10-02 17:39:54+00:00,56.46478767835084,17.899999618530273
2025-10-02 17:39:56+00:00,56.4397532760206,17.899999618530273
2025-10-02 17:39:58+00:00,56.41471887369035,17.899999618530273
2025-10-02 17:40:00+00:00,56.43816274068539,17.899999618530273
